paper_id,title,doi,source,pdf_url,status,filename,timestamp
858a41cdb5b2,Quantum Arithmetic for Directly Embedded Arrays,10.3390/engproc2021007045,openalex,https://www.mdpi.com/2673-4591/7/1/45/pdf?version=1634785392,download_failed,,2026-03-31T11:03:16
85e9109e6bb0,Financial Fraud Detection with Entropy Computing,10.48550/arXiv.2503.11273,arxiv,https://arxiv.org/pdf/2503.11273.pdf,success,85e9109e6bb0_financial_fraud_detection_with_entropy_computing.pdf,2026-03-30T12:55:23
85fbbb9f2a42,A Preprocessing Perspective for Quantum Machine Learning Classification Advantage in Finance Using NISQ Algorithms,10.3390/e24111656,openalex,https://www.mdpi.com/1099-4300/24/11/1656/pdf?version=1668485928,download_failed,,2026-03-31T11:03:17
862fc759b55d,Alternative sampling for variational quantum Monte Carlo,10.1103/PhysRevE.77.016704,cached,,success,862fc759b55d_alternative_sampling_for_variational_quantum_monte_carlo.pdf,2026-03-31T11:03:17
86891f250a78,Quantum machine learning on near-term quantum devices: Current state of supervised and unsupervised techniques for real-world applications,10.1103/physrevapplied.21.067001,none,,no_oa_source,,2026-03-31T11:03:24
86fa1780f8fe,QUANTUM-ENHANCED RISK ASSESSMENT FOR SECURING BLOCKCHAIN-ENABLED FINANCIAL SYSTEMS AND INTERCONNECTED CYBER NETWORKS,10.34218/ijcs_01_01_006,cached,,success,86fa1780f8fe_quantum_enhanced_risk_assessment_for_securing_blockchain_enabled_financial_syste.pdf,2026-03-31T11:03:24
871c63b61487,Extracting a function encoded in amplitudes of a quantum state by tensor network and orthogonal function expansion,10.1007/s11128-023-03937-y,cached,,success,871c63b61487_extracting_a_function_encoded_in_amplitudes_of_a_quantum_state_by_tensor_network.pdf,2026-03-31T11:03:24
872cedb13e27,Noise-Robust Quantum Generative Models for Distribution Learning and Efficient Data Loading,10.21203/rs.3.rs-8001093/v1,cached,,success,872cedb13e27_noise_robust_quantum_generative_models_for_distribution_learning_and_efficient_d.pdf,2026-03-31T11:03:24
87ac65c206bd,Predict and Conquer: Navigating Algorithm Trade-offs with Quantum Design Automation,10.1109/QCE65121.2025.00071,openalex,https://doi.org/10.18420/se2026-ws_22,download_failed,,2026-03-31T11:03:34
881dd9b94148,Optimized QUBO formulation methods for quantum computing,10.1088/2058-9565/ae3b70,openalex,https://doi.org/10.1088/2058-9565/ae3b70,download_failed,,2026-03-31T11:03:36
885002fa235e,Exploring Quantum Challenges and Opportunities of Quantum Machine Learning Adoption in Finance,10.4018/979-8-3693-8186-1.ch017,none,,no_oa_source,,2026-03-31T11:03:43
88e005f67ca2,Quantum Temporal Convolutional Neural Networks for Cross-Sectional Equity Return Prediction: A Comparative Benchmark Study,10.48550/arXiv.2512.06630,arxiv,https://arxiv.org/pdf/2512.06630.pdf,success,88e005f67ca2_quantum_temporal_convolutional_neural_networks_for_cross_sectional_equity_return.pdf,2026-03-30T12:56:02
88e1fac438e9,A Quantum Computing-Based System for Portfolio Optimization Using Future Asset Values and Automatic Reduction of the Investment Universe,10.1007/978-981-97-3556-3_16,none,,no_oa_source,,2026-03-31T11:03:51
88e7d870aeb0,Quantum-Driven Reinforcement Learning for Financial Market Prediction and Risk Management,10.1109/ICSINTESA68165.2025.11413728,none,,no_oa_source,,2026-03-31T11:03:59
8908fea924fc,Efficient State Preparation for Quantum Amplitude Estimation,10.1103/PHYSREVAPPLIED.15.034027,cached,,success,8908fea924fc_efficient_state_preparation_for_quantum_amplitude_estimation.pdf,2026-03-31T11:03:59
89a54b4268bd,qaoa_portfolio_optimization.py — QAOA Benchmark for Cardinality-Constrained Portfolio Selection,10.5281/zenodo.18079636,openalex,https://doi.org/10.5281/zenodo.18079636,download_failed,,2026-03-31T11:04:01
8a2a16ffc826,FORECASTING STOCK MARKET CRASHES VIA REAL-TIME RECESSION PROBABILITIES: A QUANTUM COMPUTING APPROACH,10.1142/s0218348x22401624,openalex,https://doi.org/10.1142/s0218348x22401624,download_failed,,2026-03-31T11:04:02
8a2ce0575ff1,Quantum Reinforcement Learning Trading Agent for Sector Rotation in the Taiwan Stock Market,10.1109/QCE65121.2025.10322,cached,,success,8a2ce0575ff1_quantum_reinforcement_learning_trading_agent_for_sector_rotation_in_the_taiwan_s.pdf,2026-03-31T11:04:02
8bb680c2fb8b,Quantum computing: Challenges and opportunities,,openalex,https://www.osti.gov/biblio/1777671,download_failed,,2026-03-31T11:04:04
8d08019fb608,Applications of Quantum Machine Learning for Quantitative Finance,10.48550/arxiv.2405.10119,arxiv,https://arxiv.org/pdf/2405.10119.pdf,success,8d08019fb608_applications_of_quantum_machine_learning_for_quantitative_finance.pdf,2026-03-30T12:56:29
8d58112a9617,portfolio_optimizer.py — Disruptive Quantum-Inspired Portfolio Optimizer,10.5281/zenodo.18013468,openalex,https://doi.org/10.5281/zenodo.18013468,download_failed,,2026-03-31T11:04:06
8d8d76478f6b,Quantum Monte Carlo Simulations for predicting electron-positron pair production via the linear Breit-Wheeler process,,cached,,success,8d8d76478f6b_quantum_monte_carlo_simulations_for_predicting_electron_positron_pair_production.pdf,2026-03-31T11:04:06
8d9fbaf6510b,A time-Series Model Based on Quanntum Walk in terms of Quantum Bernoulli Noise,10.31873/ijeas.5.10.17,openalex,https://doi.org/10.31873/ijeas.5.10.17,download_failed,,2026-03-31T11:04:08
8dad17700137,"Best practices for portfolio optimization by quantum computing, experimented on real quantum devices",10.21203/rs.3.rs-2601946/v1,cached,,success,8dad17700137_best_practices_for_portfolio_optimization_by_quantum_computing_experimented_on_r.pdf,2026-03-31T11:04:08
8e2194183afe,Robustness of Quantum Algorithms Against Approximate Data Representations,10.1109/QCE57702.2023.10269,none,,no_oa_source,,2026-03-31T11:04:15
8e431c2a2616,BQ-Bank: A Quantum Software for Finance and Banking,10.1155/2023/7810974,openalex,https://downloads.hindawi.com/journals/que/2023/7810974.pdf,download_failed,,2026-03-31T11:04:16
8e52ff85234f,Hybrid Quantum-Classical Framework for Multi-Objective Weighted Portfolio Optimization,10.1109/qce65121.2025.10383,none,,no_oa_source,,2026-03-31T11:04:23
8e9d2c7faf8e,Classically-Boosted Quantum Optimization Algorithm,10.48550/arxiv.2203.13936,arxiv,https://arxiv.org/pdf/2203.13936.pdf,success,8e9d2c7faf8e_classically_boosted_quantum_optimization_algorithm.pdf,2026-03-30T12:56:58
8eecae794ba6,Pengembangan Algoritma Kuantum Terinspirasi untuk Penyelesaian Masalah Optimasi Kompleks dalam Ilmu Komputasi,10.59031/jnts.v1i2.773,openalex,https://jurnal.aksaraglobal.co.id/index.php/jnts/article/download/773/699,success,8eecae794ba6_pengembangan_algoritma_kuantum_terinspirasi_untuk_penyelesaian_masalah_optimasi_.pdf,2026-03-31T11:04:26
8f553bfb1077,"A quantum spectral method for simulating stochastic processes, with applications to Monte Carlo",,none,,no_oa_source,,2026-03-31T11:04:30
8fccc6cb2db6,Quantum on the money [quantum computing in financial services sector],10.1049/et.2019.0401,none,,no_oa_source,,2026-03-31T11:04:40
8feb8231bb32,ntegrating Quantum-Inspired Principles into Financial Data Science: Optimizing Reservoir Computing Models,10.55041/ijsrem36112,openalex,https://ijsrem.com/download/integrating-quantum-inspired-principles-into-financial-data-science-optimizing-reservoir-computing-models/?wpdmdl=36552&refresh=667d2d5dae61c1719479645,download_failed,,2026-03-31T11:04:43
8fec8d839e47,Q-DTN: A Quantum-Enhanced Framework for Secure Financial Risk Management,10.1109/CARS67163.2025.11337656,none,,no_oa_source,,2026-03-31T11:04:52
90c55cffbb52,Hybrid quantum–cloud framework for nonlinear clustering optimization and intelligent resource management,10.31838/rna/2025.08.03.007,none,,no_oa_source,,2026-03-31T11:05:05
910eaf0e9de4,Federated Learning in Quantum Computing for Privacy-Preserving and Distributed Quantum Model Training,10.1109/ICDICI66477.2025.11135329,none,,no_oa_source,,2026-03-31T11:05:12
9125f8ceaddc,Grover search algorithm with Rydberg-blockaded atoms: Quantum Monte Carlo simulations,10.1088/0953-4075/49/9/094004,cached,,success,9125f8ceaddc_grover_search_algorithm_with_rydberg_blockaded_atoms_quantum_monte_carlo_simulat.pdf,2026-03-31T11:05:12
9170a0c2d3a2,The effects of quantum hardware properties on the performances of variational quantum learning algorithms,10.1007/s42484-024-00144-5,semantic_scholar,https://link.springer.com/content/pdf/10.1007/s42484-024-00144-5.pdf,success,9170a0c2d3a2_the_effects_of_quantum_hardware_properties_on_the_performances_of_variational_qu.pdf,2026-03-30T12:57:35
91d09b729085,Backtesting Quantum Computing Algorithms for Portfolio Optimization,10.1109/tqe.2023.3337328,semantic_scholar,https://ieeexplore.ieee.org/ielx7/8924785/10379182/10329473.pdf,success,91d09b729085_backtesting_quantum_computing_algorithms_for_portfolio_optimization.pdf,2026-03-30T12:57:48
91e1bc2b1a72,Quantum Computing for Refinery Feedstock Optimization and Beyond,10.2523/iptc-25262-ms,crossref,https://onepetro.org/IPTCONF/proceedings-pdf/doi/10.2523/IPTC-25262-MS/5319308/iptc-25262-ms.pdf,download_failed,,2026-03-31T11:05:20
9242f9c3e9d3,Deep Learning with Quantum Computing Leveraging risk assessment financial optimization and detection of frauds,10.1109/ICCIES63851.2025.11033124,none,,no_oa_source,,2026-03-31T11:05:27
924cd91fefd6,Implementing Quantum Machine Learning in Credit Card Fraud Detection,10.1109/NETCRYPT65877.2025.11102604,none,,no_oa_source,,2026-03-31T11:05:35
92948f73b470,Quantum Data Learning of Topological-to-Ferromagnetic Phase Transitions in the 2+1D Toric Code Loop Gas Model,,cached,,success,92948f73b470_quantum_data_learning_of_topological_to_ferromagnetic_phase_transitions_in_the_2.pdf,2026-03-31T11:05:35
92b5369078cd,Variational Quantum Factorization (VQF) using Different Variations of Quantum Approximate Optimization Algorithm (QAOA),10.1109/COMSNETS63942.2025.10885675,none,,no_oa_source,,2026-03-31T11:05:43
9352e26d9232,An Implementation of Quantum Machine Learning Technique to Determine Insurance Claim Fraud,10.1109/ICRITO56286.2022.9964828,none,,no_oa_source,,2026-03-31T11:05:51
93ff9980959f,Approaching Collateral Optimization for NISQ and Quantum-Inspired Computing,10.1109/TQE.2023.3314839,semantic_scholar,https://arxiv.org/pdf/2305.16395.pdf,success,93ff9980959f_approaching_collateral_optimization_for_nisq_and_quantum_inspired_computing.pdf,2026-03-30T12:58:15
9405b3330b09,Quantum classical hybrid neural networks for continuous variable prediction,,cached,,success,9405b3330b09_quantum_classical_hybrid_neural_networks_for_continuous_variable_prediction.pdf,2026-03-31T11:05:51
946a6e1b2725,Synergizing Quantum Computing and Machine Learning: A Pathway Toward Quantum-Enhanced Intelligence,10.62411/jimat.v2i1.12947,cached,,success,946a6e1b2725_synergizing_quantum_computing_and_machine_learning_a_pathway_toward_quantum_enha.pdf,2026-03-31T11:05:51
94dbaa0bc6b4,Fundamental theorem for quantum asset pricing,,cached,,success,94dbaa0bc6b4_fundamental_theorem_for_quantum_asset_pricing.pdf,2026-03-31T11:05:51
953d9d489a99,Python-Integrated Quantum–Classical Computing Framework for Intelligent Time-Series Prediction,10.1109/icacrs67045.2025.11324310,none,,no_oa_source,,2026-03-31T11:05:59
954608913b5d,Constrained Optimization via Quantum Zeno Dynamics,10.48550/arxiv.2209.15024,arxiv,https://arxiv.org/pdf/2209.15024.pdf,success,954608913b5d_constrained_optimization_via_quantum_zeno_dynamics.pdf,2026-03-30T12:58:32
955dd8044889,Quantum Finance: a tutorial on quantum computing applied to the financial market,,cached,,success,955dd8044889_quantum_finance_a_tutorial_on_quantum_computing_applied_to_the_financial_market.pdf,2026-03-31T11:05:59
95a7b64bceac,Quantum Computing for Advanced Market Forecasting and Risk Management in Financial Services,10.1109/icmctc62214.2025.11196584,none,,no_oa_source,,2026-03-31T11:06:10
95ecf8c43fd1,FD4QC: Application of Classical and Quantum-Hybrid Machine Learning for Financial Fraud Detection A Technical Report,10.48550/arXiv.2507.19402,arxiv,https://arxiv.org/pdf/2507.19402.pdf,success,95ecf8c43fd1_fd4qc_application_of_classical_and_quantum_hybrid_machine_learning_for_financial.pdf,2026-03-30T12:58:41
9636cfb13bd3,A quantum model for constrained Markowitz modern portfolio using slack variables to process mixed-binary optimization under QAOA,10.1007/s42484-025-00330-z,semantic_scholar,https://arxiv.org/pdf/2601.03278.pdf,success,9636cfb13bd3_a_quantum_model_for_constrained_markowitz_modern_portfolio_using_slack_variables.pdf,2026-03-30T12:58:46
963ca4c12a61,Quantum Risk Modeling Redefining Actuarial Science with Quantum Algorithms,10.64206/9pden248,openalex,https://joster.org/index.php/joster/article/download/22/20,download_failed,,2026-03-31T11:06:11
96baad0b46a9,Quantum computational finance: Monte Carlo pricing of financial derivatives,10.1103/physreva.98.022321,cached,,success,96baad0b46a9_quantum_computational_finance_monte_carlo_pricing_of_financial_derivatives.pdf,2026-03-31T11:06:11
9700e75505fd,Hybrid Quantum-Classical Algorithms for Loan-Collection Optimization with Loan-Loss Provisions,10.1103/physrevapplied.19.064001,cached,,success,9700e75505fd_hybrid_quantum_classical_algorithms_for_loan_collection_optimization_with_loan_l.pdf,2026-03-31T11:06:11
970f45895147,Empirical Analysis of Classical and Quantum Algorithms for Portfolio Optimization: Enhancing Financial Decision-Making Through Quantum Computing,10.1109/icscna63714.2024.10864082,none,,no_oa_source,,2026-03-31T11:06:19
972faa34c6b1,Explaining the advantage of quantum-enhanced physics-informed neural networks,,semantic_scholar,https://arxiv.org/pdf/2601.15046.pdf,success,972faa34c6b1_explaining_the_advantage_of_quantum_enhanced_physics_informed_neural_networks.pdf,2026-03-30T12:59:06
975be2b38005,Comparative Study of Quantum Computing Tools and Frameworks,10.1007/978-3-031-80842-5_8,none,,no_oa_source,,2026-03-31T11:06:26
976207a6400b,From Theory to Reality: Tracing the Milestones of Quantum Information Systems,10.1145/3723178.3723269,openalex,https://dl.acm.org/doi/pdf/10.1145/3723178.3723269,download_failed,,2026-03-31T11:06:27
980d054544f5,Model Analysis and Application of Quantum Computers in Credit Scoring Card Combination Optimization,10.1109/DDCLS61622.2024.10606854,none,,no_oa_source,,2026-03-31T11:06:34
993b4e035b55,Hybrid Quantum–Classical Machine Learning Architectures for Scalable Pattern Recognition in High-Dimensional and Noisy Data Environments,10.62802/sptecp98,cached,,success,993b4e035b55_hybrid_quantum_classical_machine_learning_architectures_for_scalable_pattern_rec.pdf,2026-03-31T11:06:34
99b07636e459,Experimental implementation of quantum-walk-based portfolio optimization,10.1088/2058-9565/ad27e9,openalex,https://iopscience.iop.org/article/10.1088/2058-9565/ad27e9/pdf,download_failed,,2026-03-31T11:06:35
99d3efa89dee,A performance characterization of quantum generative models,10.48550/arxiv.2301.09363,arxiv,https://arxiv.org/pdf/2301.09363.pdf,success,99d3efa89dee_a_performance_characterization_of_quantum_generative_models.pdf,2026-03-30T12:59:32
99e391ee5e85,Toward Quantum Utility in Finance: A Robust Data-Driven Algorithm for Asset Clustering,10.1007/978-3-032-13855-2_2,cached,,success,99e391ee5e85_toward_quantum_utility_in_finance_a_robust_data_driven_algorithm_for_asset_clust.pdf,2026-03-31T11:06:36
9a4ba980a229,Quantum Approaches to NP-Hard Combinatorial Optimization Problems: A Review,10.5281/zenodo.18194156,openalex,https://doi.org/10.5281/zenodo.18194156,download_failed,,2026-03-31T11:06:38
9a926e905d18,A New Stock Forecasting Model by Hidden Quantum Markov Models,10.1007/978-3-031-06788-4_37,none,,no_oa_source,,2026-03-31T11:06:45
9aa8ee9654b4,Quantum Differential Machine Learning,10.1177/29767032251334589,cached,,success,9aa8ee9654b4_quantum_differential_machine_learning.pdf,2026-03-31T11:06:45
9abc38e76aec,Quantum Computing and Its Implications for Theoretical and Applied Economics: From Shor’s Algorithm to Models of Uncertainty,10.63711/ijdr.net20250401,none,,no_oa_source,,2026-03-31T11:06:52
9ac554cf64c4,Research on Quantum Computing Technology and Application,10.2991/MASTA-19.2019.30,openalex,https://doi.org/10.2991/masta-19.2019.30,download_failed,,2026-03-31T11:06:55
9b277c9234e8,A variational quantum algorithm for the Feynman-Kac formula,10.22331/q-2022-06-07-730,openalex,https://quantum-journal.org/papers/q-2022-06-07-730/pdf/,success,9b277c9234e8_a_variational_quantum_algorithm_for_the_feynman_kac_formula.pdf,2026-03-31T11:06:56
9b3837c81545,Portfolio Management Using Market Graph and Reinforcement Learning,,openalex,https://utoronto.scholaris.ca/bitstreams/6ab0653e-a015-46a5-962e-cb13a608d4a7/download,success,9b3837c81545_portfolio_management_using_market_graph_and_reinforcement_learning.pdf,2026-03-31T11:07:10
9b55a2fa0cd5,Research and Application of Quantum Computing Algorithm for Asset Portfolio Optimization,10.1109/ICDACAI65086.2024.00042,none,,no_oa_source,,2026-03-31T11:07:17
9bc9b29fc6af,Hybrid LLM and Higher-Order Quantum Approximate Optimization for CSA Collateral Management,10.48550/arXiv.2510.26217,arxiv,https://arxiv.org/pdf/2510.26217.pdf,success,9bc9b29fc6af_hybrid_llm_and_higher_order_quantum_approximate_optimization_for_csa_collateral_.pdf,2026-03-30T13:00:12
9bd4d4752519,Rasengan: A Transition Hamiltonian-based Approximation Algorithm for Solving Constrained Binary Optimization Problems,10.1145/3725843.3756107,openalex,https://doi.org/10.1145/3725843.3756107,download_failed,,2026-03-31T11:07:19
9be7c1fe15c2,Advancing Stock Price Prediction and Algorithmic Trading: Quantum Machine Learning for High-Frequency Optimization,10.54392/irjmt26114,openalex,https://journals.asianresassoc.org/index.php/irjmt/article/download/3961/1226,success,9be7c1fe15c2_advancing_stock_price_prediction_and_algorithmic_trading_quantum_machine_learnin.pdf,2026-03-31T11:07:21
9c09c81b2a12,AI-Enhanced DevOps Integration in Quantum Computing Environments: Optimizing Serverless Application Performance for Retail Systems,10.1109/MPCON66082.2025.11256734,none,,no_oa_source,,2026-03-31T11:07:29
9c8acfa3bc72,Hybrid Quantum-Classical Support Vector Machines for Financial Regime Detection: Performance and Efficiency Evaluation,10.2139/ssrn.5707104,direct_repo,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN-id5707104.pdf?abstractid=5707104,download_failed,,2026-03-31T11:07:29
9d21f2dbc900,Hybrid Heuristic Algorithms for Adiabatic Quantum Machine Learning Models,10.48550/arxiv.2407.21062,arxiv,https://arxiv.org/pdf/2407.21062.pdf,success,9d21f2dbc900_hybrid_heuristic_algorithms_for_adiabatic_quantum_machine_learning_models.pdf,2026-03-30T13:00:28
9e79a3ba95a4,Simulation of an inhomogeneous Fermi gas through the BCS-BEC crossover,,semantic_scholar,https://arxiv.org/pdf/0803.0559.pdf,success,9e79a3ba95a4_simulation_of_an_inhomogeneous_fermi_gas_through_the_bcs_bec_crossover.pdf,2026-03-30T13:00:34
9ea18a0e8bfd,Quantum Graph Partitioning Delays Cascade Failure Phase Transition in Financial Networks,10.2139/ssrn.3968261,direct_repo,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN-id3968261.pdf?abstractid=3968261,download_failed,,2026-03-31T11:07:29
9eb296f23a10,A Modular Engine for Quantum Monte Carlo Integration,10.48550/arxiv.2308.06081,arxiv,https://arxiv.org/pdf/2308.06081.pdf,success,9eb296f23a10_a_modular_engine_for_quantum_monte_carlo_integration.pdf,2026-03-30T13:00:39
9ecabb9df454,Quantum Risk Modeling: Theoretical Frameworks for Financial Uncertainty Quantification,10.26434/chemrxiv-2025-52tpl,openalex,https://doi.org/10.26434/chemrxiv-2025-52tpl,download_failed,,2026-03-31T11:07:31
9ece39a58632,Quantum Computing for Sustainable Energy: Optimising SDG-7 Through Smart Energy Management and Financial Planning,10.1109/CMSS66566.2025.11182548,none,,no_oa_source,,2026-03-31T11:07:38
9ee4aaf0f745,Quantum advantage for multi-option portfolio pricing and valuation adjustments,10.1080/14697688.2026.2614573,openalex,https://arxiv.org/pdf/2203.04924,success,9ee4aaf0f745_quantum_advantage_for_multi_option_portfolio_pricing_and_valuation_adjustments.pdf,2026-03-31T11:07:41
9f2d4ce48167,Financial fraud detection with entropy quantum optimization versus classical machine learning,10.1117/12.3066304,none,,no_oa_source,,2026-03-31T11:07:48
9f6ab6f7c9d8,TransGuard-QNet: A Hybrid Quantum Machine Learning Framework for Financial Transaction Risk Assessment and Fraud Detection With Linear Programming Optimization,10.1007/s10614-025-11127-4,crossref,https://link.springer.com/content/pdf/10.1007/s10614-025-11127-4.pdf,download_failed,,2026-03-31T11:07:57
9fd619b02b3e,Quantum computational insurance and actuarial science,10.1007/s11432-024-4411-8,openalex,https://arxiv.org/pdf/2410.20841,success,9fd619b02b3e_quantum_computational_insurance_and_actuarial_science.pdf,2026-03-31T11:07:59
a01f6e902e50,Design and Implementation of a Quantum Computing-Based Financial Portfolio Optimization System,10.2139/ssrn.5086647,direct_repo,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN-id5086647.pdf?abstractid=5086647,download_failed,,2026-03-31T11:07:59
a052f266d945,Carbon market risk estimation using quantum conditional generative adversarial network and amplitude estimation,10.1049/enc2.12122,openalex,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/enc2.12122,download_failed,,2026-03-31T11:08:01
a0bb411d1801,On the potential of quantum walks for modeling financial return distributions,10.1016/j.physa.2024.130215,openalex,https://biblio.ugent.be/publication/01JE3JDN1R0YSE63ZATZHA1G1B/file/01JE3JGDC4V5TW2N6GDD4KYS8S.pdf,success,a0bb411d1801_on_the_potential_of_quantum_walks_for_modeling_financial_return_distributions.pdf,2026-03-31T11:08:03
a0d2cf9e49bf,Leveraging Distributed Quantum Computing for Effective Optimization Solutions,10.1109/ICCCNT61001.2024.10724468,none,,no_oa_source,,2026-03-31T11:08:10
a0e970f7273f,An evolving objective function for improved variational quantum optimisation,10.48550/arxiv.2105.11766,arxiv,https://arxiv.org/pdf/2105.11766.pdf,success,a0e970f7273f_an_evolving_objective_function_for_improved_variational_quantum_optimisation.pdf,2026-03-30T13:01:20
a1125822ca6a,Quantum optimisation via maximally amplified states,10.48550/arxiv.2111.00796,arxiv,https://arxiv.org/pdf/2111.00796.pdf,success,a1125822ca6a_quantum_optimisation_via_maximally_amplified_states.pdf,2026-03-30T13:01:21
a143717759af,Reverse Stress Testing in Banking,10.1515/9783110647907,none,,no_oa_source,,2026-03-31T11:08:18
a19de5d705c8,Quantum walk option pricing model based on binary tree,10.1016/j.physa.2024.130205,none,,no_oa_source,,2026-03-31T11:08:25
a254eea1f1d3,A novel approach for quantum financial simulation and quantum state preparation,10.1007/s42484-024-00160-5,semantic_scholar,https://arxiv.org/pdf/2308.01844.pdf,success,a254eea1f1d3_a_novel_approach_for_quantum_financial_simulation_and_quantum_state_preparation.pdf,2026-03-31T11:08:31
a2b17048118b,Quantum Machine Learning Technique for Insurance Claim Fraud Detection with Quantum Feature Selection,10.52783/jisem.v10i8s.1193,openalex,https://jisem-journal.com/index.php/journal/article/download/1193/453,success,a2b17048118b_quantum_machine_learning_technique_for_insurance_claim_fraud_detection_with_quan.pdf,2026-03-31T11:08:33
a2b747cae698,Quantum Heavy-tailed Bandits,,openalex,https://arxiv.org/pdf/2301.09680,success,a2b747cae698_quantum_heavy_tailed_bandits.pdf,2026-03-31T11:08:35
a326ebb75ee1,Quantum Ensemble Optimisation: Revolutionizing Investment Portfolio Management with QAOA and VQE Integration,10.53555/kuey.v30i1.6903,openalex,https://kuey.net/index.php/kuey/article/download/6903/5091,success,a326ebb75ee1_quantum_ensemble_optimisation_revolutionizing_investment_portfolio_management_wi.pdf,2026-03-31T11:08:39
a3f27d44e6cf,Analysis of Hessian Scaling for Local and Global Costs in Variational Quantum Algorithm,10.48550/arxiv.2602.00783,arxiv,https://arxiv.org/pdf/2602.00783.pdf,success,a3f27d44e6cf_analysis_of_hessian_scaling_for_local_and_global_costs_in_variational_quantum_al.pdf,2026-03-30T13:01:49
a426a8634e23,Analyzing Perceptron Algorithm for Global Gold Price Prediction using Quantum Computing Approach,10.22219/kinetik.v10i1.2024,openalex,https://doi.org/10.22219/kinetik.v10i1.2024,download_failed,,2026-03-31T11:08:42
a46c5a11b5dd,Variational quantum simulations of stochastic differential equations,10.1103/PhysRevA.103.052425,openalex,http://link.aps.org/pdf/10.1103/PhysRevA.103.052425,download_failed,,2026-03-31T11:08:43
a4777ce71497,Quantum Amplitude Loading for Rainbow Options Pricing,10.1109/QCE60285.2024.00034,semantic_scholar,https://arxiv.org/pdf/2402.05574.pdf,success,a4777ce71497_quantum_amplitude_loading_for_rainbow_options_pricing.pdf,2026-03-31T11:08:49
a4c29a22413b,Quantum Circuit Learning to Compute Option Prices and Their Sensitivities,10.2139/ssrn.3922040,direct_repo,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN-id3922040.pdf?abstractid=3922040,download_failed,,2026-03-31T11:08:49
a4cb146201fc,Quantum propensity in economics,,openalex,https://doi.org/10.3389/frai.2021.772294,download_failed,,2026-03-31T11:08:51
a538cd2dc13c,Continuous-variable quantum Boltzmann machine,10.1007/s42484-025-00259-3,semantic_scholar,https://arxiv.org/pdf/2405.06580.pdf,success,a538cd2dc13c_continuous_variable_quantum_boltzmann_machine.pdf,2026-03-31T11:09:03
a5b68f8e6d90,Financial Fraud Detection: A Comparative Study of Quantum Machine Learning Models,10.1142/S0219749923500442,semantic_scholar,https://arxiv.org/pdf/2308.05237.pdf,success,a5b68f8e6d90_financial_fraud_detection_a_comparative_study_of_quantum_machine_learning_models.pdf,2026-03-31T11:09:09
a603e283e0cf,Empowering Sustainable Finance Through Education and Awareness: Fostering Responsible AI and Quantum Computing Usage for Enhanced ESG Analysis,10.1002/9781394389070.ch16,none,,no_oa_source,,2026-03-31T11:09:18
a64e9d084306,Study on Quantum Finance Algorithm: Quantum Monte Carlo Algorithm based on European Option Pricing,10.32604/jqc.2022.027683,openalex,https://file.techscience.com/ueditor/files/jqc/TSP_JQC-4-1/TSP_JQC_27683/TSP_JQC_27683.pdf,success,a64e9d084306_study_on_quantum_finance_algorithm_quantum_monte_carlo_algorithm_based_on_europe.pdf,2026-03-31T11:09:22
a75f8f16f267,"Quantum Machine Learning for Financial Forecasting and Portfolio Optimization: Algorithms, Applications, and Future Prospects",10.71097/ijsat.v16.i4.9033,openalex,https://www.ijsat.org/papers/2025/4/9033.pdf,success,a75f8f16f267_quantum_machine_learning_for_financial_forecasting_and_portfolio_optimization_al.pdf,2026-03-31T11:09:24
a7b3e49448d1,A Comprehensive Review of the Convergence of Quantum Computing and Finance,10.1109/AISummit66170.2025.11411648,none,,no_oa_source,,2026-03-31T11:09:31
a801ca3560e0,Quantum Machine Learning: An Application of Quantum Support Vector Machines for Financial Data Classification,10.2139/ssrn.5172167,direct_repo,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN-id5172167.pdf?abstractid=5172167,download_failed,,2026-03-31T11:09:32
a82edc88ba8d,A Practical Quantum Solver for Multidimensional Partial Differential Equations,10.1145/3731599.3767550,openalex,https://doi.org/10.1145/3731599.3767550,download_failed,,2026-03-31T11:09:33
a8b9f6b19702,A Comprehensive Survey of Modern Portfolio Optimization: From Traditional Risk Analysis to Advanced Analytics and Machine Learning Approaches,10.54254/2754-1169/2025.21140,openalex,https://www.ewadirect.com/proceedings/aemps/article/view/21140/pdf,success,a8b9f6b19702_a_comprehensive_survey_of_modern_portfolio_optimization_from_traditional_risk_an.pdf,2026-03-31T11:09:37
a934c86420c1,Applying quantum autoencoders for time series anomaly detection,10.1007/s42484-025-00285-1,openalex,https://link.springer.com/content/pdf/10.1007/s42484-025-00285-1.pdf,success,a934c86420c1_applying_quantum_autoencoders_for_time_series_anomaly_detection.pdf,2026-03-31T11:09:38
a9e4b00c1fae,QLSTM4FM: Quantum Assisted Long Short-Term Memory Framework for Financial Market Trend Forecasting,10.1109/IC-SIT63503.2024.10862667,none,,no_oa_source,,2026-03-31T11:09:46
a9e56ea93735,Benchmarking Highly Precise Quantum Linear Systems Algorithms,10.1109/QCE65121.2025.10491,none,,no_oa_source,,2026-03-31T11:09:54
