paper_id,title,doi,source,pdf_url,status,filename,timestamp
7f5135581c08,Financial Risk Management on a Neutral Atom Quantum Processor,10.48550/arxiv.2212.03223,arxiv,https://arxiv.org/pdf/2212.03223.pdf,success,7f5135581c08_financial_risk_management_on_a_neutral_atom_quantum_processor.pdf,2026-03-30T12:54:18
7f8c8060e256,Quantifying the advantages of applying quantum approximate algorithms to portfolio optimisation,10.1088/2058-9565/ae4a48,semantic_scholar,https://arxiv.org/pdf/2410.16265.pdf,success,7f8c8060e256_quantifying_the_advantages_of_applying_quantum_approximate_algorithms_to_portfol.pdf,2026-03-30T12:54:23
7f91dcfbca63,"Quantum-inspired anomaly detection, a QUBO formulation",,manual_import,,success,7f91dcfbca63_quantum_inspired_anomaly_detection_a_qubo_formulation.pdf,2026-04-06T13:03:29
80690e1e30a0,Real-Time Threat Mitigation in Financial IT Infrastructures Using Quantum Computing,10.24425/ijet.2025.153578,manual_import,,success,80690e1e30a0_real_time_threat_mitigation_in_financial_it_infrastructures_using_quantum_comput.pdf,2026-04-06T13:03:29
80db1bf3c910,Quantum Machine Learning for Credit Scoring,10.3390/math12091391,recovery_s2,https://arxiv.org/pdf/2308.03575.pdf,success,80db1bf3c910_quantum_machine_learning_for_credit_scoring.pdf,2026-03-31T12:46:42
81146d2c9f2a,Quantum-Enhanced Smart Computing Framework for Sustainable Credit Risk Decision Communication,10.4018/979-8-3373-3541-4.ch013,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.4018/979-8-3373-3541-4.ch013,download_failed,,2026-03-31T22:44:26
814040fcfdb1,Financial Portfolio Optimization Method Based on the Quantum Linear Discriminant Analysis,10.12178/1001-0548.2022109,manual_import,,success,814040fcfdb1_financial_portfolio_optimization_method_based_on_the_quantum_linear_discriminant.pdf,2026-04-06T16:44:35
8154d6cc12dd,Prediction of Stocks Index Price using Quantum GANs,10.1609/aaaiss.v7i1.36904,cached,,success,8154d6cc12dd_prediction_of_stocks_index_price_using_quantum_gans.pdf,2026-03-31T11:03:16
81f92de64876,Quantum-Enhanced Simulation-Based Optimization,10.1109/QCE49297.2020.00017,cached,,success,81f92de64876_quantum_enhanced_simulation_based_optimization.pdf,2026-03-31T11:03:16
822dbee7acfe,Scaling Portfolio Diversification with Quantum Circuit Cutting Techniques,,cached,,success,822dbee7acfe_scaling_portfolio_diversification_with_quantum_circuit_cutting_techniques.pdf,2026-03-31T11:03:16
82475e54c193,Quantum Encoding and Analysis on Continuous Time Stochastic Process with Financial Applications,10.22331/q-2023-10-03-1127,cached,,success,82475e54c193_quantum_encoding_and_analysis_on_continuous_time_stochastic_process_with_financi.pdf,2026-03-31T11:03:16
8248c1859e99,"Data is often loadable in short depth: Quantum circuits from tensor networks for finance, images, fluids, and proteins",10.48550/arxiv.2309.13108,arxiv,https://arxiv.org/pdf/2309.13108.pdf,success,8248c1859e99_data_is_often_loadable_in_short_depth_quantum_circuits_from_tensor_networks_for_.pdf,2026-03-30T12:55:00
8273c874208a,Alternative pipeline for option pricing using quantum computers,10.1140/epjqt/s40507-025-00328-3,cached,,success,8273c874208a_alternative_pipeline_for_option_pricing_using_quantum_computers.pdf,2026-03-31T11:03:16
83317aae0ec0,Hybrid quantum investment optimization with minimal holding period,10.1038/s41598-021-98297-x,cached,,success,83317aae0ec0_hybrid_quantum_investment_optimization_with_minimal_holding_period.pdf,2026-03-31T11:03:16
8372b98f0875,Unsupervised quantum machine learning for fraud detection,,cached,,success,8372b98f0875_unsupervised_quantum_machine_learning_for_fraud_detection.pdf,2026-03-31T11:03:16
837f13f527f7,Enhancing Quantum Federated Learning with Fisher Information-Based Optimization,10.48550/arxiv.2507.17580,arxiv,https://arxiv.org/pdf/2507.17580.pdf,success,837f13f527f7_enhancing_quantum_federated_learning_with_fisher_information_based_optimization.pdf,2026-03-30T12:55:13
845689734409,A quantum unstructured search algorithm for discrete optimisation: the use case of portfolio optimisation,10.48550/arxiv.2505.14645,arxiv,https://arxiv.org/pdf/2505.14645.pdf,success,845689734409_a_quantum_unstructured_search_algorithm_for_discrete_optimisation_the_use_case_o.pdf,2026-03-30T12:55:14
852010d3745d,Combinatorial Amplitude Patterns via Nested Quantum Affine Transformations,,cached,,success,852010d3745d_combinatorial_amplitude_patterns_via_nested_quantum_affine_transformations.pdf,2026-03-31T11:03:16
858a41cdb5b2,Quantum Arithmetic for Directly Embedded Arrays,10.3390/engproc2021007045,recovery_s2,https://arxiv.org/pdf/2107.13872.pdf,success,858a41cdb5b2_quantum_arithmetic_for_directly_embedded_arrays.pdf,2026-03-31T12:47:03
85e9109e6bb0,Financial Fraud Detection with Entropy Computing,10.48550/arXiv.2503.11273,arxiv,https://arxiv.org/pdf/2503.11273.pdf,success,85e9109e6bb0_financial_fraud_detection_with_entropy_computing.pdf,2026-03-30T12:55:23
85fbbb9f2a42,A Preprocessing Perspective for Quantum Machine Learning Classification Advantage in Finance Using NISQ Algorithms,10.3390/e24111656,recovery_s2,https://arxiv.org/pdf/2208.13251.pdf,success,85fbbb9f2a42_a_preprocessing_perspective_for_quantum_machine_learning_classification_advantag.pdf,2026-03-31T12:47:07
862fc759b55d,Alternative sampling for variational quantum Monte Carlo,10.1103/PhysRevE.77.016704,cached,,success,862fc759b55d_alternative_sampling_for_variational_quantum_monte_carlo.pdf,2026-03-31T11:03:17
86891f250a78,Quantum machine learning on near-term quantum devices: Current state of supervised and unsupervised techniques for real-world applications,10.1103/physrevapplied.21.067001,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.1103/physrevapplied.21.067001,download_failed,,2026-03-31T22:44:32
86fa1780f8fe,QUANTUM-ENHANCED RISK ASSESSMENT FOR SECURING BLOCKCHAIN-ENABLED FINANCIAL SYSTEMS AND INTERCONNECTED CYBER NETWORKS,10.34218/ijcs_01_01_006,cached,,success,86fa1780f8fe_quantum_enhanced_risk_assessment_for_securing_blockchain_enabled_financial_syste.pdf,2026-03-31T11:03:24
871c63b61487,Extracting a function encoded in amplitudes of a quantum state by tensor network and orthogonal function expansion,10.1007/s11128-023-03937-y,cached,,success,871c63b61487_extracting_a_function_encoded_in_amplitudes_of_a_quantum_state_by_tensor_network.pdf,2026-03-31T11:03:24
872cedb13e27,Noise-Robust Quantum Generative Models for Distribution Learning and Efficient Data Loading,10.21203/rs.3.rs-8001093/v1,cached,,success,872cedb13e27_noise_robust_quantum_generative_models_for_distribution_learning_and_efficient_d.pdf,2026-03-31T11:03:24
87ac65c206bd,Predict and Conquer: Navigating Algorithm Trade-offs with Quantum Design Automation,10.1109/QCE65121.2025.00071,arxiv_title_search,https://arxiv.org/pdf/2507.06758.pdf,success,87ac65c206bd_predict_and_conquer_navigating_algorithm_trade_offs_with_quantum_design_automati.pdf,2026-03-31T13:20:34
881dd9b94148,Optimized QUBO formulation methods for quantum computing,10.1088/2058-9565/ae3b70,recovery_s2,https://arxiv.org/pdf/2406.07681.pdf,success,881dd9b94148_optimized_qubo_formulation_methods_for_quantum_computing.pdf,2026-03-31T12:47:28
885002fa235e,Exploring Quantum Challenges and Opportunities of Quantum Machine Learning Adoption in Finance,10.4018/979-8-3693-8186-1.ch017,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.4018/979-8-3693-8186-1.ch017,download_failed,,2026-03-31T22:44:35
88e005f67ca2,Quantum Temporal Convolutional Neural Networks for Cross-Sectional Equity Return Prediction: A Comparative Benchmark Study,10.48550/arXiv.2512.06630,arxiv,https://arxiv.org/pdf/2512.06630.pdf,success,88e005f67ca2_quantum_temporal_convolutional_neural_networks_for_cross_sectional_equity_return.pdf,2026-03-30T12:56:02
88e1fac438e9,A Quantum Computing-Based System for Portfolio Optimization Using Future Asset Values and Automatic Reduction of the Investment Universe,10.1007/978-981-97-3556-3_16,duplicate_copy,C:\Users\t-vwallerich\OneDrive - Microsoft\Quantum\SLR\quantum-finance-slr\08_full_texts\pdfs\5bd5a79bc18a_a_quantum_computing_based_system_for_portfolio_optimization_using_future_asset_v.pdf,success,88e1fac438e9_a_quantum_computing_based_system_for_portfolio_optimization_using_future_asset_v.pdf,2026-03-31T13:18:41
88e7d870aeb0,Quantum-Driven Reinforcement Learning for Financial Market Prediction and Risk Management,10.1109/ICSINTESA68165.2025.11413728,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11413728&ref=,success,88e7d870aeb0_quantum_driven_reinforcement_learning_for_financial_market_prediction_and_risk_m.pdf,2026-03-31T22:56:13
8908fea924fc,Efficient State Preparation for Quantum Amplitude Estimation,10.1103/PHYSREVAPPLIED.15.034027,cached,,success,8908fea924fc_efficient_state_preparation_for_quantum_amplitude_estimation.pdf,2026-03-31T11:03:59
89a54b4268bd,qaoa_portfolio_optimization.py — QAOA Benchmark for Cardinality-Constrained Portfolio Selection,10.5281/zenodo.18079636,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.5281/zenodo.18079636,download_failed,,2026-03-31T22:44:41
8a2a16ffc826,FORECASTING STOCK MARKET CRASHES VIA REAL-TIME RECESSION PROBABILITIES: A QUANTUM COMPUTING APPROACH,10.1142/s0218348x22401624,manual_import,,success,8a2a16ffc826_forecasting_stock_market_crashes_via_real_time_recession_probabilities_a_quantum.pdf,2026-04-06T16:44:35
8a2ce0575ff1,Quantum Reinforcement Learning Trading Agent for Sector Rotation in the Taiwan Stock Market,10.1109/QCE65121.2025.10322,cached,,success,8a2ce0575ff1_quantum_reinforcement_learning_trading_agent_for_sector_rotation_in_the_taiwan_s.pdf,2026-03-31T11:04:02
8bb680c2fb8b,Quantum computing: Challenges and opportunities,,openalex,https://www.osti.gov/biblio/1777671,download_failed,,2026-03-31T11:04:04
8d08019fb608,Applications of Quantum Machine Learning for Quantitative Finance,10.48550/arxiv.2405.10119,arxiv,https://arxiv.org/pdf/2405.10119.pdf,success,8d08019fb608_applications_of_quantum_machine_learning_for_quantitative_finance.pdf,2026-03-30T12:56:29
8d58112a9617,portfolio_optimizer.py — Disruptive Quantum-Inspired Portfolio Optimizer,10.5281/zenodo.18013468,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.5281/zenodo.18013468,download_failed,,2026-03-31T22:44:47
8d8d76478f6b,Quantum Monte Carlo Simulations for predicting electron-positron pair production via the linear Breit-Wheeler process,,cached,,success,8d8d76478f6b_quantum_monte_carlo_simulations_for_predicting_electron_positron_pair_production.pdf,2026-03-31T11:04:06
8d9fbaf6510b,A time-Series Model Based on Quanntum Walk in terms of Quantum Bernoulli Noise,10.31873/ijeas.5.10.17,manual,,success,8d9fbaf6510b_a_time_series_model_based_on_quanntum_walk_in_terms_of_quantum_bernoulli_noise.pdf,2026-04-01T20:33:47
8dad17700137,"Best practices for portfolio optimization by quantum computing, experimented on real quantum devices",10.21203/rs.3.rs-2601946/v1,cached,,success,8dad17700137_best_practices_for_portfolio_optimization_by_quantum_computing_experimented_on_r.pdf,2026-03-31T11:04:08
8e2194183afe,Robustness of Quantum Algorithms Against Approximate Data Representations,10.1109/QCE57702.2023.10269,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10313695&ref=,success,8e2194183afe_robustness_of_quantum_algorithms_against_approximate_data_representations.pdf,2026-03-31T22:56:24
8e431c2a2616,BQ-Bank: A Quantum Software for Finance and Banking,10.1155/2023/7810974,manual,,success,8e431c2a2616_bq_bank_a_quantum_software_for_finance_and_banking.pdf,2026-04-01T20:15:43
8e52ff85234f,Hybrid Quantum-Classical Framework for Multi-Objective Weighted Portfolio Optimization,10.1109/qce65121.2025.10383,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11249937&ref=,success,8e52ff85234f_hybrid_quantum_classical_framework_for_multi_objective_weighted_portfolio_optimi.pdf,2026-03-31T22:56:35
8e9d2c7faf8e,Classically-Boosted Quantum Optimization Algorithm,10.48550/arxiv.2203.13936,arxiv,https://arxiv.org/pdf/2203.13936.pdf,success,8e9d2c7faf8e_classically_boosted_quantum_optimization_algorithm.pdf,2026-03-30T12:56:58
8eecae794ba6,Pengembangan Algoritma Kuantum Terinspirasi untuk Penyelesaian Masalah Optimasi Kompleks dalam Ilmu Komputasi,10.59031/jnts.v1i2.773,openalex,https://jurnal.aksaraglobal.co.id/index.php/jnts/article/download/773/699,success,8eecae794ba6_pengembangan_algoritma_kuantum_terinspirasi_untuk_penyelesaian_masalah_optimasi_.pdf,2026-03-31T11:04:26
8f553bfb1077,"A quantum spectral method for simulating stochastic processes, with applications to Monte Carlo",,arxiv_title_search,https://arxiv.org/pdf/2303.06719.pdf,success,8f553bfb1077_a_quantum_spectral_method_for_simulating_stochastic_processes_with_applications_.pdf,2026-03-31T13:20:39
8fccc6cb2db6,Quantum on the money [quantum computing in financial services sector],10.1049/et.2019.0401,manual_import,,success,8fccc6cb2db6_quantum_on_the_money_quantum_computing_in_financial_services_sector.pdf,2026-04-06T13:03:56
8feb8231bb32,ntegrating Quantum-Inspired Principles into Financial Data Science: Optimizing Reservoir Computing Models,10.55041/ijsrem36112,manual_import,,success,8feb8231bb32_ntegrating_quantum_inspired_principles_into_financial_data_science_optimizing_re.pdf,2026-04-06T16:44:35
8fec8d839e47,Q-DTN: A Quantum-Enhanced Framework for Secure Financial Risk Management,10.1109/CARS67163.2025.11337656,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11337656&ref=,success,8fec8d839e47_q_dtn_a_quantum_enhanced_framework_for_secure_financial_risk_management.pdf,2026-03-31T22:57:04
90c55cffbb52,Hybrid quantum–cloud framework for nonlinear clustering optimization and intelligent resource management,10.31838/rna/2025.08.03.007,manual_import,,success,90c55cffbb52_hybrid_quantum_cloud_framework_for_nonlinear_clustering_optimization_and_intelli.pdf,2026-04-06T13:09:09
910eaf0e9de4,Federated Learning in Quantum Computing for Privacy-Preserving and Distributed Quantum Model Training,10.1109/ICDICI66477.2025.11135329,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11135329&ref=,success,910eaf0e9de4_federated_learning_in_quantum_computing_for_privacy_preserving_and_distributed_q.pdf,2026-03-31T22:57:19
9125f8ceaddc,Grover search algorithm with Rydberg-blockaded atoms: Quantum Monte Carlo simulations,10.1088/0953-4075/49/9/094004,cached,,success,9125f8ceaddc_grover_search_algorithm_with_rydberg_blockaded_atoms_quantum_monte_carlo_simulat.pdf,2026-03-31T11:05:12
9170a0c2d3a2,The effects of quantum hardware properties on the performances of variational quantum learning algorithms,10.1007/s42484-024-00144-5,semantic_scholar,https://link.springer.com/content/pdf/10.1007/s42484-024-00144-5.pdf,success,9170a0c2d3a2_the_effects_of_quantum_hardware_properties_on_the_performances_of_variational_qu.pdf,2026-03-30T12:57:35
91d09b729085,Backtesting Quantum Computing Algorithms for Portfolio Optimization,10.1109/tqe.2023.3337328,semantic_scholar,https://ieeexplore.ieee.org/ielx7/8924785/10379182/10329473.pdf,success,91d09b729085_backtesting_quantum_computing_algorithms_for_portfolio_optimization.pdf,2026-03-30T12:57:48
91e1bc2b1a72,Quantum Computing for Refinery Feedstock Optimization and Beyond,10.2523/iptc-25262-ms,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.2523/iptc-25262-ms,download_failed,,2026-03-31T22:45:17
9242f9c3e9d3,Deep Learning with Quantum Computing Leveraging risk assessment financial optimization and detection of frauds,10.1109/ICCIES63851.2025.11033124,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11033124&ref=,success,9242f9c3e9d3_deep_learning_with_quantum_computing_leveraging_risk_assessment_financial_optimi.pdf,2026-03-31T22:57:32
924cd91fefd6,Implementing Quantum Machine Learning in Credit Card Fraud Detection,10.1109/NETCRYPT65877.2025.11102604,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11102604&ref=,success,924cd91fefd6_implementing_quantum_machine_learning_in_credit_card_fraud_detection.pdf,2026-03-31T22:57:50
92948f73b470,Quantum Data Learning of Topological-to-Ferromagnetic Phase Transitions in the 2+1D Toric Code Loop Gas Model,,cached,,success,92948f73b470_quantum_data_learning_of_topological_to_ferromagnetic_phase_transitions_in_the_2.pdf,2026-03-31T11:05:35
92b5369078cd,Variational Quantum Factorization (VQF) using Different Variations of Quantum Approximate Optimization Algorithm (QAOA),10.1109/COMSNETS63942.2025.10885675,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10885675&ref=,success,92b5369078cd_variational_quantum_factorization_vqf_using_different_variations_of_quantum_appr.pdf,2026-03-31T22:58:05
9352e26d9232,An Implementation of Quantum Machine Learning Technique to Determine Insurance Claim Fraud,10.1109/ICRITO56286.2022.9964828,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=9964828&ref=,success,9352e26d9232_an_implementation_of_quantum_machine_learning_technique_to_determine_insurance_c.pdf,2026-03-31T22:58:20
93ff9980959f,Approaching Collateral Optimization for NISQ and Quantum-Inspired Computing,10.1109/TQE.2023.3314839,semantic_scholar,https://arxiv.org/pdf/2305.16395.pdf,success,93ff9980959f_approaching_collateral_optimization_for_nisq_and_quantum_inspired_computing.pdf,2026-03-30T12:58:15
9405b3330b09,Quantum classical hybrid neural networks for continuous variable prediction,,cached,,success,9405b3330b09_quantum_classical_hybrid_neural_networks_for_continuous_variable_prediction.pdf,2026-03-31T11:05:51
946a6e1b2725,Synergizing Quantum Computing and Machine Learning: A Pathway Toward Quantum-Enhanced Intelligence,10.62411/jimat.v2i1.12947,cached,,success,946a6e1b2725_synergizing_quantum_computing_and_machine_learning_a_pathway_toward_quantum_enha.pdf,2026-03-31T11:05:51
94dbaa0bc6b4,Fundamental theorem for quantum asset pricing,,cached,,success,94dbaa0bc6b4_fundamental_theorem_for_quantum_asset_pricing.pdf,2026-03-31T11:05:51
953d9d489a99,Python-Integrated Quantum–Classical Computing Framework for Intelligent Time-Series Prediction,10.1109/icacrs67045.2025.11324310,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11324310&ref=,success,953d9d489a99_python_integrated_quantum_classical_computing_framework_for_intelligent_time_ser.pdf,2026-03-31T22:58:33
954608913b5d,Constrained Optimization via Quantum Zeno Dynamics,10.48550/arxiv.2209.15024,arxiv,https://arxiv.org/pdf/2209.15024.pdf,success,954608913b5d_constrained_optimization_via_quantum_zeno_dynamics.pdf,2026-03-30T12:58:32
955dd8044889,Quantum Finance: a tutorial on quantum computing applied to the financial market,,cached,,success,955dd8044889_quantum_finance_a_tutorial_on_quantum_computing_applied_to_the_financial_market.pdf,2026-03-31T11:05:59
95a7b64bceac,Quantum Computing for Advanced Market Forecasting and Risk Management in Financial Services,10.1109/icmctc62214.2025.11196584,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11196584&ref=,success,95a7b64bceac_quantum_computing_for_advanced_market_forecasting_and_risk_management_in_financi.pdf,2026-03-31T22:58:44
95ecf8c43fd1,FD4QC: Application of Classical and Quantum-Hybrid Machine Learning for Financial Fraud Detection A Technical Report,10.48550/arXiv.2507.19402,arxiv,https://arxiv.org/pdf/2507.19402.pdf,success,95ecf8c43fd1_fd4qc_application_of_classical_and_quantum_hybrid_machine_learning_for_financial.pdf,2026-03-30T12:58:41
9636cfb13bd3,A quantum model for constrained Markowitz modern portfolio using slack variables to process mixed-binary optimization under QAOA,10.1007/s42484-025-00330-z,semantic_scholar,https://arxiv.org/pdf/2601.03278.pdf,success,9636cfb13bd3_a_quantum_model_for_constrained_markowitz_modern_portfolio_using_slack_variables.pdf,2026-03-30T12:58:46
963ca4c12a61,Quantum Risk Modeling Redefining Actuarial Science with Quantum Algorithms,10.64206/9pden248,manual_import,,success,963ca4c12a61_quantum_risk_modeling_redefining_actuarial_science_with_quantum_algorithms.pdf,2026-04-06T16:44:35
96baad0b46a9,Quantum computational finance: Monte Carlo pricing of financial derivatives,10.1103/physreva.98.022321,cached,,success,96baad0b46a9_quantum_computational_finance_monte_carlo_pricing_of_financial_derivatives.pdf,2026-03-31T11:06:11
9700e75505fd,Hybrid Quantum-Classical Algorithms for Loan-Collection Optimization with Loan-Loss Provisions,10.1103/physrevapplied.19.064001,cached,,success,9700e75505fd_hybrid_quantum_classical_algorithms_for_loan_collection_optimization_with_loan_l.pdf,2026-03-31T11:06:11
970f45895147,Empirical Analysis of Classical and Quantum Algorithms for Portfolio Optimization: Enhancing Financial Decision-Making Through Quantum Computing,10.1109/icscna63714.2024.10864082,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10864082&ref=,success,970f45895147_empirical_analysis_of_classical_and_quantum_algorithms_for_portfolio_optimizatio.pdf,2026-03-31T22:58:57
972faa34c6b1,Explaining the advantage of quantum-enhanced physics-informed neural networks,,semantic_scholar,https://arxiv.org/pdf/2601.15046.pdf,success,972faa34c6b1_explaining_the_advantage_of_quantum_enhanced_physics_informed_neural_networks.pdf,2026-03-30T12:59:06
975be2b38005,Comparative Study of Quantum Computing Tools and Frameworks,10.1007/978-3-031-80842-5_8,institutional,https://link-springer-com.esc-web.lib.cbs.dk/content/pdf/10.1007/978-3-031-80842-5.pdf,success,975be2b38005_comparative_study_of_quantum_computing_tools_and_frameworks.pdf,2026-03-31T22:59:12
976207a6400b,From Theory to Reality: Tracing the Milestones of Quantum Information Systems,10.1145/3723178.3723269,institutional,https://dl-acm-org.esc-web.lib.cbs.dk/doi/pdf/10.1145/3723178.3723269,success,976207a6400b_from_theory_to_reality_tracing_the_milestones_of_quantum_information_systems.pdf,2026-03-31T22:59:25
980d054544f5,Model Analysis and Application of Quantum Computers in Credit Scoring Card Combination Optimization,10.1109/DDCLS61622.2024.10606854,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10606854&ref=,success,980d054544f5_model_analysis_and_application_of_quantum_computers_in_credit_scoring_card_combi.pdf,2026-03-31T22:59:39
993b4e035b55,Hybrid Quantum–Classical Machine Learning Architectures for Scalable Pattern Recognition in High-Dimensional and Noisy Data Environments,10.62802/sptecp98,cached,,success,993b4e035b55_hybrid_quantum_classical_machine_learning_architectures_for_scalable_pattern_rec.pdf,2026-03-31T11:06:34
99b07636e459,Experimental implementation of quantum-walk-based portfolio optimization,10.1088/2058-9565/ad27e9,manual_import,,success,99b07636e459_experimental_implementation_of_quantum_walk_based_portfolio_optimization.pdf,2026-04-06T16:44:35
99d3efa89dee,A performance characterization of quantum generative models,10.48550/arxiv.2301.09363,arxiv,https://arxiv.org/pdf/2301.09363.pdf,success,99d3efa89dee_a_performance_characterization_of_quantum_generative_models.pdf,2026-03-30T12:59:32
99e391ee5e85,Toward Quantum Utility in Finance: A Robust Data-Driven Algorithm for Asset Clustering,10.1007/978-3-032-13855-2_2,cached,,success,99e391ee5e85_toward_quantum_utility_in_finance_a_robust_data_driven_algorithm_for_asset_clust.pdf,2026-03-31T11:06:36
9a4ba980a229,Quantum Approaches to NP-Hard Combinatorial Optimization Problems: A Review,10.5281/zenodo.18194156,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.5281/zenodo.18194156,download_failed,,2026-03-31T22:45:57
9a926e905d18,A New Stock Forecasting Model by Hidden Quantum Markov Models,10.1007/978-3-031-06788-4_37,institutional,https://link-springer-com.esc-web.lib.cbs.dk/content/pdf/10.1007/978-3-031-06788-4.pdf,success,9a926e905d18_a_new_stock_forecasting_model_by_hidden_quantum_markov_models.pdf,2026-03-31T23:00:11
9aa8ee9654b4,Quantum Differential Machine Learning,10.1177/29767032251334589,cached,,success,9aa8ee9654b4_quantum_differential_machine_learning.pdf,2026-03-31T11:06:45
9abc38e76aec,Quantum Computing and Its Implications for Theoretical and Applied Economics: From Shor’s Algorithm to Models of Uncertainty,10.63711/ijdr.net20250401,manual_import,,success,9abc38e76aec_quantum_computing_and_its_implications_for_theoretical_and_applied_economics_fro.pdf,2026-04-06T16:44:35
9ac554cf64c4,Research on Quantum Computing Technology and Application,10.2991/MASTA-19.2019.30,doi_html_scrape,https://www.atlantis-press.com/article/125913213.pdf,success,9ac554cf64c4_research_on_quantum_computing_technology_and_application.pdf,2026-03-31T13:25:09
9b277c9234e8,A variational quantum algorithm for the Feynman-Kac formula,10.22331/q-2022-06-07-730,openalex,https://quantum-journal.org/papers/q-2022-06-07-730/pdf/,success,9b277c9234e8_a_variational_quantum_algorithm_for_the_feynman_kac_formula.pdf,2026-03-31T11:06:56
9b3837c81545,Portfolio Management Using Market Graph and Reinforcement Learning,,openalex,https://utoronto.scholaris.ca/bitstreams/6ab0653e-a015-46a5-962e-cb13a608d4a7/download,success,9b3837c81545_portfolio_management_using_market_graph_and_reinforcement_learning.pdf,2026-03-31T11:07:10
9b55a2fa0cd5,Research and Application of Quantum Computing Algorithm for Asset Portfolio Optimization,10.1109/ICDACAI65086.2024.00042,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10835684&ref=,success,9b55a2fa0cd5_research_and_application_of_quantum_computing_algorithm_for_asset_portfolio_opti.pdf,2026-03-31T23:00:24
9bc9b29fc6af,Hybrid LLM and Higher-Order Quantum Approximate Optimization for CSA Collateral Management,10.48550/arXiv.2510.26217,arxiv,https://arxiv.org/pdf/2510.26217.pdf,success,9bc9b29fc6af_hybrid_llm_and_higher_order_quantum_approximate_optimization_for_csa_collateral_.pdf,2026-03-30T13:00:12
9bd4d4752519,Rasengan: A Transition Hamiltonian-based Approximation Algorithm for Solving Constrained Binary Optimization Problems,10.1145/3725843.3756107,institutional,https://dl-acm-org.esc-web.lib.cbs.dk/doi/pdf/10.1145/3725843.3756107,success,9bd4d4752519_rasengan_a_transition_hamiltonian_based_approximation_algorithm_for_solving_cons.pdf,2026-03-31T23:00:48
9be7c1fe15c2,Advancing Stock Price Prediction and Algorithmic Trading: Quantum Machine Learning for High-Frequency Optimization,10.54392/irjmt26114,openalex,https://journals.asianresassoc.org/index.php/irjmt/article/download/3961/1226,success,9be7c1fe15c2_advancing_stock_price_prediction_and_algorithmic_trading_quantum_machine_learnin.pdf,2026-03-31T11:07:21
9c09c81b2a12,AI-Enhanced DevOps Integration in Quantum Computing Environments: Optimizing Serverless Application Performance for Retail Systems,10.1109/MPCON66082.2025.11256734,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11256734&ref=,success,9c09c81b2a12_ai_enhanced_devops_integration_in_quantum_computing_environments_optimizing_serv.pdf,2026-03-31T23:01:02
9c8acfa3bc72,Hybrid Quantum-Classical Support Vector Machines for Financial Regime Detection: Performance and Efficiency Evaluation,10.2139/ssrn.5707104,manual_import,,success,9c8acfa3bc72_hybrid_quantum_classical_support_vector_machines_for_financial_regime_detection_.pdf,2026-04-06T13:03:29
9d21f2dbc900,Hybrid Heuristic Algorithms for Adiabatic Quantum Machine Learning Models,10.48550/arxiv.2407.21062,arxiv,https://arxiv.org/pdf/2407.21062.pdf,success,9d21f2dbc900_hybrid_heuristic_algorithms_for_adiabatic_quantum_machine_learning_models.pdf,2026-03-30T13:00:28
