paper_id,title,abstract,authors,year,doi
9b456bd4357a,The taming of Clar's hydrocarbon,"Triangulene is the smallest non-Kekulé graphene fragment known as Clar's hydrocarbon. Due to its open-shell electronic structure, triangulene is a promising molecular building block of carbon-based organic materials for spintronics and quantum molecular science. It comprises six benzenoid rings arranged in a triangular shape with two unpaired electrons delocalized over the entire conjugated core, making this molecule highly reactive. A triplet ground state is predicted for this hydrocarbon by Ovchinnikov's rule, or Lieb's theorem, in accord with Hund's rule. The pioneering work on triangulene was performed almost 70 years ago by Erich Clar, who attempted to prepare the pristine compound. Since then, several synthetic approaches to prepare this molecule have been exploited. The extreme reactivity of triangulene can be circumvented using on-surface techniques or by installation of sterically demanding substituents, which kinetically stabilize the diradical core against oligomerization in solution. The first two examples of a persistent derivative of triangulene were simultaneously and independently developed last year. This article presents a historical development in the synthesis of triangulene and its derivatives and outlines possible future applications in ferromagnetic materials, electrically conductive polymers or quantum computing.",Leoš Valenta; Michal Jurı́ček,2022,10.1039/d2cc03720c
7c0152f689f2,Qade: solving differential equations on quantum annealers,"Abstract We present a general method, called Qade, for solving differential equations using a quantum annealer. One of the main advantages of this method is its flexibility and reliability. On current devices, Qade can solve systems of coupled partial differential equations that depend linearly on the solution and its derivatives, with non-linear variable coefficients and arbitrary inhomogeneous terms. We test this through several examples that we implement in state-of-the-art quantum annealers. The examples include a partial differential equation and a system of coupled equations. This is the first time that equations of these types have been solved in such devices. We find that the solution can be obtained accurately for problems requiring a small enough function basis. We provide a Python package implementing the method at gitlab.com/jccriado/qade .",Juan Carlos Criado; Michael Spannowsky,2022,10.1088/2058-9565/acaa51
d551d4877199,Electric Field Gradient Calculations for Ice VIII and IX Using Polarizable Embedding: A Comparative Study on Classical Computers and Quantum Simulators,"We test the performance of the polarizable embedding variational quantum eigensolver self-consistent field (PE-VQE-SCF) model for computing electric field gradients with comparisons to conventional complete active space self-consistent-field (CASSCF) calculations and experimental results. We compute quadrupole coupling constants for ice VIII and ice IX. We find close agreement of the quantum-computing PE-VQE-SCF results with the results from the classical PE-CASSCF calculations and with experiment. Furthermore, we observe that the inclusion of the environment is crucial for obtaining results that match the experimental data. The calculations for ice VIII are within the experimental uncertainty for both CASSCF and VQE-SCF for oxygen and lie close to the experimental value for ice IX as well. With the VQE-SCF, which is based on an adaptive derivative-assembled problem-tailored (ADAPT) ansatz, we find that the inclusion of the environment and the size of the different basis sets do not directly affect the gate counts. However, by including an explicit environment, the wavefunction and therefore the optimization problem become more complicated, which usually results in the need to include more operators from the operator pool, thereby increasing the depth of the circuit.",Dániel Nagy; Peter Reinholdt; Phillip W. K. Jensen; Erik Rosendahl Kjellgren; Karl Michael Ziems; Aaron Fitzpatrick; Stefan Knecht; Jacob Kongsted; Sonia Coriani; Stephan P. A. Sauer,2024,10.1021/acs.jpca.4c02697
af40bcae1738,Differentiable quantum computational chemistry with PennyLane,"This work describes the theoretical foundation for all quantum chemistry functionality in PennyLane, a quantum computing software library specializing in quantum differentiable programming. We provide an overview of fundamental concepts in quantum chemistry, including the basic principles of the Hartree-Fock method. A flagship feature in PennyLane is the differentiable Hartree-Fock solver, allowing users to compute exact gradients of molecular Hamiltonians with respect to nuclear coordinates and basis set parameters. PennyLane provides specialized operations for quantum chemistry, including excitation gates as Givens rotations and templates for quantum chemistry circuits. Moreover, built-in simulators exploit sparse matrix techniques for representing molecular Hamiltonians that lead to fast simulation for quantum chemistry applications. In combination with PennyLane's existing methods for constructing, optimizing, and executing circuits, these methods allow users to implement a wide range of quantum algorithms for quantum chemistry. We discuss how PennyLane can be used to implement variational algorithms for calculating ground-state energies, excited-state energies, and energy derivatives, all of which can be differentiated with respect to both circuit and Hamiltonian parameters. We provide an example workflow describing how to jointly optimize circuit parameters, nuclear coordinates, and basis set parameters for quantum chemistry algorithms. We discuss a functionality for reducing the number of qubits by using symmetries and explain how PennyLane can be used to estimate quantum resources needed to implement several quantum algorithms. By combining insights from quantum computing, computational chemistry, and machine learning, PennyLane is the first library for differentiable quantum computational chemistry.",Juan Miguel Arrazola; Soran Jahangiri; Alain Delgado; Jack Ceroni; Josh Izaac; Antal Száva; Utkarsh Azad; Robert A. Lang; Zeyue Niu; Olivia Di Matteo; Romain Moyard; Jay Soni; Maria Schuld; Rodrigo A. Vargas–Hernández; Teresa Tamayo-Mendoza; Cedric Yen-Yu Lin; Alán Aspuru‐Guzik; Nathan Killoran,2021,10.48550/arxiv.2111.09967
312e5f1e4a1c,Syntheses and Characterizations of Functional Polycyclic Aromatic Hydrocarbons and Graphene Nanoribbons,"Abstract In contrast to zero-bandgap graphene, nanostructures of graphene, such as graphene quantum dots (GQDs) and graphene nanoribbons (GNRs) have open bandgaps due to the quantum confinement effect, and are thus highly interesting for semiconductor applications, for example in nanoelectronics and optoelectronics. While conventional methods cannot provide GQDs and GNRs with chemically precise structures, large polycyclic aromatic hydrocarbon (PAH) molecules can be regarded as atomically precise GQDs. Moreover, extension of the PAH synthesis can lead to GNRs with well-defined chemical structures. In this account, we summarize our recent achievements in our synthetic exploration of PAHs and GNRs with novel structures and properties. For example, we have developed new PAHs having zigzag edges, such as dibenzo[hi,st]ovalene derivatives with strong red luminescence and stimulated emission, which are promising for light-emitting devices and bioimaging applications. We have also accomplished a synthesis of magnetic GNRs through edge functionalization with organic radicals, which can be interesting for spintronic as well as quantum computing applications. Moreover, incorporation of zigzag edges in GNR structures, through on-surface syntheses under ultrahigh (UHV) vacuum conditions, allowed for significant modulations of the electronic structures of GNRs, leading to the emergence of topological quantum phases. On the other hand, we have also explored on-surface synthesis of GNRs without UHV, namely using a setup for chemical vapor deposition (CVD). Scalable fabrication of GNR films could thus be achieved on gold on mica substrates, which could be integrated into field-effect transistor devices. These results highlight the importance of developing novel PAHs and GNRs and their potentials for various applications, including quantum technologies, energy and optoelectronic devices, and bioimaging.",Xiushang Xu; Kläus Müllen; Akimitsu Narita,2020,10.1246/bcsj.20190368
72ea29679e05,Perturbative variational quantum algorithms for material simulations,"Abstract Reducing circuit depth is essential for implementing quantum simulations of electronic structure on near-term quantum devices. In this work, we propose a variational quantum eigensolver (VQE) based perturbation theory (PT) algorithm to accurately simulate electron correlation of periodic materials with shallow ansatz circuits, which are generated from adaptive derivative-assembled pseudo-trotter or qubit-excitation-based VQE calculations using a loose convergence criteria. Here, the major part of the electron correlation is described using the VQE ansatz circuit and the remaining correlation energy is described by either multireference or similarity transformation-based PT. Numerical results demonstrate that the new algorithms are able to accurately describe electron correlation of the LiH crystal with only one circuit parameter, in contrast with ~30 parameters required in the adaptive VQE to achieve the same accuracy. Meanwhile, for fixed-depth ansätze, e.g. unitary coupled cluster, we demonstrate that the VQE-based PT provides an appealing scheme to improve their accuracy.",Jie Liu; Zhenyu Li; Jinlong Yang,2024,10.1088/2516-1075/ad2277
687255f02e71,Parameter shift rule with optimal phase selection,"Parameter shift rules enable the estimation of the derivatives of expectation values with respect to the dynamical evolution of a state. Thus, they provide a valuable tool in variational optimization and insight into the dynamical behavior of quantum systems. Constructing parameter shift rules applicable to complex dynamical generators is useful towards improving the control of analog quantum simulation devices and extending the applicability of variational quantum simulating methods. However, parameter shift rules are typically designed only for dynamical generators with highly degenerate or equidistant eigenvalues, such as Pauli operators, commonplace in the construction of parametrized quantum circuits. For generators with irregularly spaced eigenvalues, effective rules have not been established. We provide insights about the optimal design of a parameter shift rule tailored to various sorts of spectral information that may be available. The proposed method targets the calculation of any linear combination of $k\phantom{\rule{0.16em}{0ex}}\mathrm{th}$ derivatives with respect to the conjugate variable of a generator with a known spectrum, regardless of how close the eigenvalues are to each other. We discuss the optimal choice of parameter shifts, minimizing their number and the variance of the target estimator. Furthermore, we discuss the construction of parameter shift rules when only partial information about the generator spectrum is known.",L. A. Markovich; Savvas Malikis; Stefano Polla; Jordi Tura,2024,10.1103/physreva.109.062429
e07adedbb71e,Efficient Quantum Gradient and Higher-order Derivative Estimation via Generalized Hadamard Test,"In the context of Noisy Intermediate-Scale Quantum (NISQ) computing, parameterized quantum circuits (PQCs) represent a promising paradigm for tackling challenges in quantum sensing, optimal control, optimization, and machine learning on near-term quantum hardware. Gradient-based methods are crucial for understanding the behavior of PQCs and have demonstrated substantial advantages in the convergence rates of Variational Quantum Algorithms (VQAs) compared to gradient-free methods. However, existing gradient estimation methods, such as Finite Difference, Parameter Shift Rule, Hadamard Test, and Direct Hadamard Test, often yield suboptimal gradient circuits for certain PQCs. To address these limitations, we introduce the Flexible Hadamard Test, which, when applied to first-order gradient estimation methods, can invert the roles of ansatz generators and observables. This inversion facilitates the use of measurement optimization techniques to efficiently compute PQC gradients. Additionally, to overcome the exponential cost of evaluating higher-order partial derivatives, we propose the $k$-fold Hadamard Test, which computes the $k^{th}$-order partial derivative using a single circuit. Furthermore, we introduce Quantum Automatic Differentiation (QAD), a unified gradient method that adaptively selects the best gradient estimation technique for individual parameters within a PQC. This represents the first implementation, to our knowledge, that departs from the conventional practice of uniformly applying a single method to all parameters. Through rigorous numerical experiments, we demonstrate the effectiveness of our proposed first-order gradient methods, showing up to an $O(N)$ factor improvement in circuit execution count for real PQC applications. Our research contributes to the acceleration of VQA computations, offering practical utility in the NISQ era of quantum computing.",Dantong Li; Dikshant Dulal; Mykhailo Ohorodnikov; Hanrui Wang; Yongshan Ding,2024,10.48550/arxiv.2408.05406
0538c4828554,Physically Motivated Improvements of Variational Quantum Eigensolvers,"The adaptive derivative-assembled pseudo-Trotter variational quantum eigensolver (ADAPT-VQE) has emerged as a pivotal promising approach for electronic structure challenges in quantum chemistry with noisy quantum devices. Nevertheless, to surmount existing technological constraints, this study endeavors to enhance ADAPT-VQE's efficacy. Leveraging insights from the electronic structure theory, we concentrate on optimizing state preparation without added computational burden and guiding ansatz expansion to yield more concise wave functions with expedited convergence toward exact solutions. These advancements culminate in shallower circuits and, as demonstrated, reduced measurement requirements. This research delineates these enhancements and assesses their performance across mono, di, and tridimensional arrangements of H<sub>4</sub> models, as well as in the water molecule. Ultimately, this work attests to the viability of physically motivated strategies in fortifying ADAPT-VQE's efficiency, marking a significant stride in quantum chemistry simulations.",Nonia Vaquero-Sabater; Abel Carreras; Román Orús; Nicholas J. Mayhall; David Casanova,2024,10.1021/acs.jctc.4c00329
8900d9c40836,"Excited states from ADAPT-VQE convergence path in many-body problems: Application to nuclear pairing problem and <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si31.svg""> <mml:msub> <mml:mi>H</mml:mi> <mml:mn>4</mml:mn> </mml:msub> </mml:math> molecule dissociation",,Jing Zhang; Denis Lacroix,2025,10.1016/j.physletb.2025.139841
1f56099ed216,Quantum Gate Operations on a Spectrally Addressable Photogenerated Molecular Electron Spin-Qubit Pair,"Sub-nanosecond photodriven electron transfer from a molecular donor to an acceptor can be used to generate a radical pair (RP) having two entangled electron spins in a well-defined pure initial singlet quantum state to serve as a spin-qubit pair (SQP). Achieving good spin-qubit addressability is challenging because many organic radical ions have large hyperfine couplings (HFCs) in addition to significant <i>g</i>-anisotropy, which results in significant spectral overlap. Moreover, using radicals with <i>g</i>-factors that deviate significantly from that of the free electron results in difficulty generating microwave pulses with sufficiently large bandwidths to manipulate the two spins either simultaneously or selectively as is necessary to implement the controlled-NOT (CNOT) quantum gate essential for quantum algorithms. Here, we address these issues by using a covalently linked donor-acceptor(1)-acceptor(2) (D-A<sub>1</sub>-A<sub>2</sub>) molecule with significantly reduced HFCs that uses fully deuterated <i>peri</i>-xanthenoxanthene (PXX) as D, naphthalenemonoimide (NMI) as A<sub>1</sub>, and a C<sub>60</sub> derivative as A<sub>2</sub>. Selective photoexcitation of PXX within PXX-<i>d</i><sub>9</sub>-NMI-C<sub>60</sub> results in sub-nanosecond, two-step electron transfer to generate the long-lived PXX<sup>•+</sup>-<i>d</i><sub>9</sub>-NMI-C<sub>60</sub><sup>•-</sup> SQP. Alignment of PXX<sup>•+</sup>-<i>d</i><sub>9</sub>-NMI-C<sub>60</sub><sup>•-</sup> in the nematic liquid crystal 4-cyano-4'-(<i>n</i>-pentyl)biphenyl (5CB) at cryogenic temperatures results in well-resolved, narrow resonances for each electron spin. We demonstrate both single-qubit gate and two-qubit CNOT gate operations using both selective and nonselective Gaussian-shaped microwave pulses and broadband spectral detection of the spin states following the gate operations.",Haochuan Mao; Gediminas Jurgis Pažėra; Ryan M. Young; Matthew D. Krzyaniak; Michael R. Wasielewski,2023,10.1021/jacs.3c01243
b7b5b894dcb3,Lagrange Interpolation Approach for General Parameter-Shift Rule,,Vu Tuan Hai; Le Bin Ho,2023,10.1007/978-3-031-37966-6_1
32f301a05d5f,Hilbert–Schmidt speed as an efficient figure of merit for quantum estimation of phase encoded into the initial state of open n-qubit systems,,Hossein Rangani Jahromi; Rosario Lo Franco,2021,10.1038/s41598-021-86461-2
e6652288c4eb,"Data-driven modeling of S<sub>0</sub> → S<sub>1</sub> excitation energy in the BODIPY chemical space: High-throughput computation, quantum machine learning, and inverse design.","Derivatives of BODIPY are popular fluorophores due to their synthetic feasibility, structural rigidity, high quantum yield, and tunable spectroscopic properties. While the characteristic absorption maximum of BODIPY is at 2.5 eV, combinations of functional groups and substitution sites can shift the peak position by ±1 eV. Time-dependent long-range corrected hybrid density functional methods can model the lowest excitation energies offering a semi-quantitative precision of ±0.3 eV. Alas, the chemical space of BODIPYs stemming from combinatorial introduction of-even a few dozen-substituents is too large for brute-force high-throughput modeling. To navigate this vast space, we select 77 412 molecules and train a kernel-based quantum machine learning model providing <2% hold-out error. Further reuse of the results presented here to navigate the entire BODIPY universe comprising over 253 giga (253 × 10<sup>9</sup>) molecules is demonstrated by inverse-designing candidates with desired target excitation energies.",Amit Gupta; Sabyasachi Chakraborty; Debashree Ghosh; Raghunathan Ramakrishnan,2021,10.1063/5.0076787
a2090f4af8db,An improved and cost reduced quantum circuit generator approach for image encoding applications,,Hasan Yetış; Mehmet Karaköse,2022,10.1007/s11128-022-03546-1
f3012db8336c,Classical Preoptimization Approach for ADAPT-VQE: Maximizing the Potential of High-Performance Computing Resources to Improve Quantum Simulation of Chemical Applications,"The ADAPT-VQE algorithm is a promising method for generating a compact ansatz based on derivatives of the underlying cost function, and it yields accurate predictions of electronic energies for molecules. In this work, we report the implementation and performance of ADAPT-VQE with our recently developed sparse wave function circuit solver (SWCS) in terms of accuracy and efficiency for molecular systems with up to 52 spin orbitals. The SWCS can be tuned to balance computational cost and accuracy, which extends the application of ADAPT-VQE for molecular electronic structure calculations to larger basis sets and a larger number of qubits. Using this tunable feature of the SWCS, we propose an alternative optimization procedure for ADAPT-VQE to reduce the computational cost of the optimization. By preoptimizing a quantum simulation with a parametrized ansatz generated with ADAPT-VQE/SWCS, we aim to utilize the power of classical high-performance computing in order to minimize the work required on noisy intermediate-scale quantum hardware, which offers a promising path toward demonstrating quantum advantage for chemical applications.",J. Wayne Mullinax; Panagiotis G. Anastasiou; Jeffrey Larson; Sophia E. Economou; Norm M. Tubman,2025,10.1021/acs.jctc.5c00150
33ecea26692d,Quantum Computing For Financial Systems,"This research aims at determining the use of quantum computing on financial structures, mainly pertaining to portfolio, derivatives, Monte Carlo assessments, and risk analyses. The problems appear within the context of the continually development of the financial industry where the usage of the classic methods when solving the problems associated with large data set and the application of complex models can be slow. There are two types of quantum computations: the first is a classical computation that uses an approach very close to a Turing machine; the second is quantum parallelism that enables a system to compute an unlimited number of possibilities simultaneously and will not suffer from these limitations. The study points out that there are several application areas where quantum algorithms provide solutions better than classical ones, for instance, in cutting computational time for portfolio, and providing better solution in derivative pricing. Applying quantum algorithms, financial systems can provide increased precision and liabilities management, as well as improved decision making. The paper also discusses future applications of quantum computing in fraud and security detection, which would both significantly benefit from quantum methods. A still experimental field, the optimisation study does show that Quantum could bring significant changes in the techniques used by the financial industry to address its most critical issues",Prudhvi Uppaluri,2025,10.35629/5252-0701482491
3fc955eb39ed,Scaling adaptive quantum simulation algorithms via operator pool tiling,"Adaptive variational quantum simulation algorithms use information from a quantum computer to dynamically create optimal trial wave functions for a given problem Hamiltonian. A key ingredient in these algorithms is a predefined operator pool from which trial wave functions are constructed. Finding suitable pools is critical for the efficiency of the algorithm as the problem size increases. Here, we present a technique called operator pool tiling that facilitates the construction of problem-tailored pools for arbitrarily large problem instances. By first performing an Adaptive Derivative-Assembled Problem-Tailored Ansatz Variational Quantum Eigensolver (ADAPT-VQE) calculation on a smaller instance of the problem using a large, but computationally inefficient, operator pool, we extract the most relevant operators and use them to design more efficient pools for larger instances. We demonstrate the method here on strongly correlated quantum spin models in one and two dimensions, finding that ADAPT automatically finds a highly effective ansatz for these systems. Given that many problems, such as those arising in condensed matter physics, have a naturally repeating lattice structure, we expect the pool tiling method to be a widely applicable technique apt for such systems. Published by the American Physical Society 2024",John S. Van Dyke; Karunya Shirali; George S. Barron; Nicholas J. Mayhall; Edwin Barnes; Sophia E. Economou,2024,10.1103/physrevresearch.6.l012030
c29cf62b7299,Renormalization of magic and quantum phase transition in spin models,,Jiayu He; Shuangshuang Fu,2023,10.1007/s11128-023-03905-6
50fee8e8484a,Accurate and efficient calculations of Hellmann–Feynman forces for quantum computation,"First-order derivatives of energies with respect to atomic coordinates are widely computed and used in quantum chemistry simulations. The rapidly emerging technology of quantum computing offers a new paradigm for solving relevant quantum chemistry equations. In this work, we have achieved analytical calculations of atomic forces based on the Hellmann-Feynman theorem within the framework of the variational quantum eigensolver. The accuracy of the approach is demonstrated by calculating the atomic forces of H2, LiH, H2O, and NH3 molecules, which are in excellent agreement with values obtained from full configuration interaction calculations. In particular, for systems with degenerate molecular orbitals, the analytical approach has a significant accuracy advantage over finite-difference-based methods and will not involve additional computational effort on a quantum computer. The calculated forces are further used to optimize the geometries of NH3 and CH4 molecules and to perform ab initio molecular dynamics simulations for the umbrella inversion of NH3, demonstrating the feasibility of the approach in practical quantum chemistry simulations.",Juntao Lai; Yi Fan; Qiang Fu; Zhenyu Li; Jinlong Yang,2023,10.1063/5.0167444
cdcfb3641d11,Efficient estimation and sequential optimization of cost functions in variational quantum algorithms,"Abstract Classical optimization is a cornerstone of the success of variational quantum algorithms, which often require determining the derivatives of the cost function relative to variational parameters. The computation of the cost function and its derivatives, coupled with their effective utilization, facilitates faster convergence by enabling smooth navigation through complex landscapes, ensuring the algorithm’s success in addressing challenging variational problems. In this work, we introduce a novel problem-tailored optimization methodology that conceptualizes the parameterized quantum circuit as a weighted sum of distinct unitary operators, enabling the cost function to be expressed as a sum of multiple terms. This representation facilitates the efficient evaluation of nonlocal characteristics of cost functions, as well as their arbitrary derivatives. The optimization protocol then utilizes the nonlocal information on the cost function to facilitate a more efficient navigation process, ultimately enhancing the performance in the pursuit of optimal solutions. We utilize this methodology for two distinct cost functions. The first is the squared residual of the variational state relative to a target state, which is subsequently employed to examine the nonlinear dynamics of fluid configurations governed by the one-dimensional Burgers’ equation. The second cost function is the expectation value of an observable, which is later utilized to approximate the ground state of the nonlinear Schrödinger equation. Our findings reveal substantial enhancements in convergence speed and accuracy relative to traditional optimization methods, even within complex, high-dimensional landscapes. Our work contributes to the advancement of optimization strategies for variational quantum algorithms, establishing a robust framework for addressing a range of computationally intensive problems across numerous applications.",Muhammad Umer; Eleftherios Mastorakis; Dimitris G. Angelakis,2025,10.1088/2058-9565/add55e
3f624b14d562,Experimental error suppression in Cross-Resonance gates via multi-derivative pulse shaping,,Boxi Li; Tommaso Calarco; Felix Motzoi,2024,10.1038/s41534-024-00863-4
2b8bcdd923a1,Implementation of excited state energy and its analytical derivatives for photochemical reaction simulations on NISQ devices,,Yohei Ibe; Takahiro Yamamoto; Yuya O. Nakagawa; Kosuke Mitarai; Tennin Yan; Gao Qi; Takao Kobayashi,2020,
f9a124509116,Symmetry-adapted encodings for qubit number reduction by point-group and other Boolean symmetries,"Abstract A symmetry-adapted fermion-to-spin mapping or encoding that is able to store information about the occupancy of the n spin-orbitals of a molecular system into a lower number of n − k qubits in a quantum computer (where the number of reduced qubits k ranges from 2 to 5 depending on the symmetry of the system) is introduced. This mapping reduces the computational cost of a quantum computing simulation and at the same time enforces symmetry constraints. These symmetry-adapted encodings (SAEs) can be explicitly seen as a block-diagonalization of the Jordan–Wigner qubit Hamiltonian, followed by an orthogonal projection. We provide the form of the Clifford tableau for a general class of fermion-to-qubit encodings, and then use it to construct the map that block-diagonalizes the Hamiltonian in the SAEs. The algorithm proposed does not require any further computations to obtain this map, which is derived directly from the character table of the molecular point group. An implementation of the algorithm is presented as an open-source Python package, QuantumSymmetry , a user guide and code examples. QuantumSymmetry uses open-source quantum chemistry software PySCF for Hartree–Fock calculations, and is compatible with quantum computing toolsets OpenFermion and Qiskit . QuantumSymmetry takes arbitrary user input such as the molecular geometry and atomic basis set to construct the qubit operators that correspond in the appropriate SAE to fermionic operators on the molecular system, such as the second-quantized electronic structure Hamiltonian. QuantumSymmetry is used to produce numerical examples of variational quantum algorithm simulations to find the ground state energy for a number of example molecules, for both Unitary Coupled Clusters with Singles and Doubles and Adaptive Derivative Assembled Pseudo-Trotter Variational Quantum Eigensolver ansätze. We show that, beyond the advantage given by the lower qubit count, the proposed encodings consistently result in shallower and less complex circuits with a reduced number of variational parameters that are able to reach convergence faster and without any loss of computed accuracy.",Dario Picozzi; Jonathan Tennyson,2023,10.1088/2058-9565/acd86c
d6de8ee88058,Operator Sampling for Shot-frugal Optimization in Variational Algorithms,"Quantum chemistry is a near-term application for quantum computers. This application may be facilitated by variational quantum-classical algorithms (VQCAs), although a concern for VQCAs is the large number of measurements needed for convergence, especially for chemical accuracy. Here we introduce a strategy for reducing the number of measurements (i.e., shots) by randomly sampling operators $h_i$ from the overall Hamiltonian $H = \sum_i c_i h_i$. In particular, we employ weighted sampling, which is important when the $c_i$'s are highly non-uniform, as is typical in chemistry. We integrate this strategy with an adaptive optimizer developed recently by our group to construct an improved optimizer called Rosalin (Random Operator Sampling for Adaptive Learning with Individual Number of shots). Rosalin implements stochastic gradient descent while adapting the shot noise for each partial derivative and randomly assigning the shots amongst the $h_i$ according to a weighted distribution. We implement this and other optimizers to find the ground states of molecules H$_2$, LiH, and BeH$_2$, without and with quantum hardware noise, and Rosalin outperforms other optimizers in most cases.",Andrew Arrasmith; Łukasz Cincio; Rolando D. Somma; Patrick J. Coles,2020,10.48550/arxiv.2004.06252
c26d19a2b443,"C–C Cross-Coupling Reactions of Trityl Radicals: Spin Density Delocalization, Exchange Coupling, and a Spin Label","Organic radicals are usually highly reactive and short-lived species. In contrast, tetrathiatriarylmethyl radicals, the so-called trityl- or TAM-radicals, are stable and do survive over longer times even under in-cell conditions. In addition, they show strong EPR signals, have long phase memory times at room temperature, and are reporters on local oxygen and proton concentrations. These properties facilitated their use for magnetic resonance imaging, dynamic nuclear polarization, and spin-labeling EPR under in-cell conditions. Thus, synthetic approaches are required for functionalization of TAM radicals tailored to the desired application. However, most TAM derivatives reported in the literature are based on esterification of the Finland trityl, which is prone to hydrolysis. Here, we report on an approach in which TAM is site-selective iodinated and subsequently C-C cross-coupled to various building blocks in a modular approach. This yields conjugated trityl compounds such as a trityl attached to a porphyrin, an alkinyl functionalized trityl radical, and a strongly exchange-coupled trityl biradical. This synthesis approach thus has implications not only for magnetic resonance spectroscopy but also for the design of molecular magnets or quantum computing devices.",Nico Fleck; Tobias Hett; Jonas Brode; Andreas Meyer; Sabine Richert; Olav Schiemann,2019,10.1021/acs.joc.8b03229
e77b6ce40921,Circuit-Efficient Qubit Excitation-Based Variational Quantum Eigensolver,"The adaptive derivative-assembled pseudo-trotter (ADAPT) variational quantum eigensolver (VQE) is an appealing framework for iteratively constructing accurate representations of ground- and excited-state wave functions as products of exponentialized one- and two-body operators acting on a reference state. In this work, we propose a CNOT-efficient circuit for implementing exponentialized two-body qubit-excitation-based (QEB) operators, enabling the construction of the low-depth wave function Ansätze. Our proposed circuit architecture employs a 2-qubit-controlled rotation gate flanked by two layers of CNOT gates, requiring only 9 CNOT gates per two-body QEB operator while preserving essential symmetries, including particle number and the <i>Z</i>-component of spin. By integrating these optimized circuits into the ADAPT-VQE framework, we achieve a reduction in circuit depth of approximately 28% compared to the original QEB ADAPT-VQE method, without sacrificing accuracy in simulating ground- and excited-state properties of small molecules. Numerical simulations validate the improved performance of our approach, demonstrating its potential as an efficient tool for quantum simulations of electronic structures.",Zhijie Sun; Xiaopeng Li; Jie Liu; Zhenyu Li; Jinlong Yang,2025,10.1021/acs.jctc.5c00119
435c6054b201,Nonstabilizerness in U(1) lattice gauge theory,"We present a thorough investigation of nonstabilizerness---a fundamental quantum resource that quantifies state complexity within the framework of quantum computing---in a one-dimensional U(1) lattice gauge theory including matter fields. We show how nonstabilizerness is always extensive with volume, and has no direct relation to the presence of critical points. However, its derivatives typically display discontinuities across the latter: This indicates that nonstabilizerness is strongly sensitive to criticality, but in a manner that is very different from entanglement (which, typically, is maximal at the critical point). Our results indicate that error-corrected simulations of lattice gauge theories close to the continuum limit have similar computational costs to those at finite correlation length and provide rigorous lower bounds for quantum resources of such quantum computations.",Pedro R. Nicácio Falcão; Poetri Sonya Tarabunga; Martina Frau; Emanuele Tirrito; Jakub Zakrzewski; Marcello Dalmonte,2025,10.1103/physrevb.111.l081102
601342698bf8,Reducing measurement costs by recycling the Hessian in adaptive variational quantum algorithms,"Abstract Adaptive protocols enable the construction of more efficient state preparation circuits in variational quantum algorithms (VQAs) by utilizing data obtained from the quantum processor during the execution of the algorithm. This idea originated with Adaptive Derivative-Assembled Problem-Tailored variational quantum eigensolver (ADAPT-VQE), an algorithm that iteratively grows the state preparation circuit operator by operator, with each new operator accompanied by a new variational parameter, and where all parameters acquired thus far are optimized in each iteration. In ADAPT-VQE and other adaptive VQAs that followed it, it has been shown that initializing parameters to their optimal values from the previous iteration speeds up convergence and avoids shallow local traps in the parameter landscape. However, no other data from the optimization performed at one iteration is carried over to the next. In this work, we propose an improved quasi-Newton optimization protocol specifically tailored to adaptive VQAs. The distinctive feature in our proposal is that approximate second derivatives of the cost function are recycled across iterations in addition to optimal parameter values. We implement a quasi-Newton optimizer where an approximation to the inverse Hessian matrix is continuously built and grown across the iterations of an adaptive VQA. The resulting algorithm has the flavor of a continuous optimization where the dimension of the search space is augmented when the gradient norm falls below a given threshold. We show that this inter-optimization exchange of second-order information leads the approximate Hessian in the state of the optimizer to be consistently closer to the exact Hessian. As a result, our method achieves a superlinear convergence rate even in situations where the typical implementation of a quasi-Newton optimizer converges only linearly. Our protocol decreases the measurement costs in implementing adaptive VQAs on quantum hardware as well as the runtime of their classical simulation.",Mafalda Ramôa; Luís Paulo Santos; Nicholas J. Mayhall; Edwin Barnes; Sophia E. Economou,2024,10.1088/2058-9565/ad904e
